generation,best_distance,avg_distance
153,1709.9587062810124,1713.4020277365898
154,1709.9587062810124,1719.7602533584968
155,1709.9587062810122,1713.4109434145298
156,1709.9587062810122,1745.490683145823
157,1709.9587062810122,1736.5101242987898
158,1709.9587062810122,1769.5703951521955
159,1709.9587062810122,1819.2106156922612
160,1709.9587062810122,1848.3032457338588
161,1709.9587062810122,1842.3606138815408
162,1709.9587062810122,1897.9174026525395
163,1709.9587062810122,1925.661245157494
164,1709.9587062810122,1886.0651053760748
165,1709.9587062810122,1741.0129800996417
166,1709.9587062810122,1712.239061470401
167,1709.9587062810122,1715.1602023355215
168,1709.9587062810122,1712.140523825197
169,1709.9587062810122,1714.1887726102414
170,1709.9587062810122,1714.6169139332499
171,1709.9587062810122,1714.0284260458013
172,1709.9587062810122,1713.3428603949706
173,1709.9587062810122,1721.5173468295707
174,1709.9587062810122,1714.9460016919015
175,1709.9587062810122,1715.0928820716676
176,1709.9587062810122,1720.355724959248
177,1709.9587062810122,1718.5892588109502
178,1709.9587062810122,1716.4337861630815
179,1709.9587062810122,1722.7312242271637
180,1709.9587062810122,1715.7960583002582
181,1709.9587062810122,1711.3964605040849
182,1709.9587062810122,1714.0881943613128
183,1709.9587062810122,1718.5094206333276
184,1709.9587062810122,1716.1373156067875
185,1709.9587062810122,1711.5099969752978
186,1709.9587062810122,1715.6770842017434
187,1709.9587062810122,1716.9294796291779
188,1709.9587062810122,1718.3518129606425
189,1709.9587062810122,1716.7424906879633
190,1709.9587062810122,1719.1359603430058
191,1709.9587062810122,1718.5772120168747
192,1709.9587062810122,1714.925057328742
193,1709.9587062810122,1718.2932502304532
194,1709.9587062810122,1718.0472842096426
195,1709.9587062810122,1718.7340172596148
196,1709.9587062810122,1712.7979667946463
197,1682.9173473851517,1711.2995884873733
198,1682.9173473851517,1723.3298404186883
199,1682.9173473851517,1709.7170072425208
200,1682.9173473851517,1708.8907565440975
201,1682.9173473851517,1711.5312322925397
202,1682.9173473851517,1708.457414165823
203,1682.9173473851517,1691.3494401217158
204,1682.9173473851517,1688.9106783196821
205,1682.9173473851517,1689.1217463765172
206,1682.9173473851517,1682.9173473851513
207,1682.9173473851517,1691.1395722693374
208,1682.9173473851517,1683.2544776868547
209,1682.9173473851517,1684.4368448675918
210,1682.9173473851517,1685.7344981530239
211,1682.9173473851517,1682.9173473851513
212,1682.9173473851517,1695.2988963486378
213,1682.9173473851517,1685.9535632041675
214,1682.9173473851517,1694.2225315934184
215,1682.9173473851517,1685.6245438062542
216,1682.9173473851517,1686.566157006147
217,1682.9173473851517,1695.3095323235948
218,1682.9173473851517,1683.992690260681
219,1682.9173473851517,1682.9173473851513
220,1682.9173473851517,1688.4233397929281
221,1682.9173473851517,1692.7796732067945
222,1682.9173473851517,1692.0728221984073
223,1682.9173473851517,1683.4446181429823
224,1682.9173473851517,1689.859950983419
225,1682.9173473851517,1688.365745334535
226,1682.9173473851517,1682.9173473851513
227,1682.9173473851517,1689.6692469815864
228,1682.9173473851517,1689.9573124541098
229,1682.9173473851517,1691.075166937969
230,1682.9173473851517,1688.9637829042188
231,1682.9173473851517,1689.053215078794
232,1682.9173473851517,1688.3502152867522
233,1682.9173473851517,1686.3603663394479
234,1682.9173473851517,1689.7078104954423
235,1682.9173473851517,1690.2522542316326
236,1682.9173473851517,1692.2829255956067
237,1682.9173473851517,1690.179006609259
238,1682.9173473851517,1683.9871481062564
239,1682.9173473851517,1685.2798433877952
240,1682.9173473851517,1690.4316705933315
241,1682.9173473851517,1690.941685104097
242,1682.9173473851517,1687.2684100169558
243,1682.9173473851517,1684.5686419953493
244,1682.9173473851517,1689.3977309408604
245,1682.9173473851517,1692.9376189321827
246,1682.9173473851517,1685.3313299813944
247,1682.9173473851517,1694.483657923467
248,1682.9173473851517,1691.747630243577
249,1682.9173473851517,1689.387418810923
250,1682.9173473851517,1691.2502564174385
251,1630.9448603199905,1709.6584975954104
252,1630.9448603199905,1680.9610453886128
253,1630.9448603199905,1676.31480785385
254,1630.9448603199905,1656.4113789819194
255,1628.5840478451694,1644.6990670054447
256,1628.5840478451694,1641.691003762436
257,1628.5840478451694,1641.1041955978012
258,1628.5840478451694,1645.0601532607254
259,1626.1958935115554,1646.9995576150518
260,1626.1958935115554,1712.1855300656568
261,1626.1958935115554,1677.2453828762716
262,1626.1958935115554,1692.2836167319922
263,1626.1958935115554,1737.2366459194718
264,1626.1958935115554,1800.397867376201
265,1626.1958935115554,1798.2499318680495
266,1626.1958935115554,1747.2244809515594
267,1626.1958935115554,1633.304746392708
268,1626.1958935115554,1634.903207005275
269,1626.1958935115554,1630.7056429592797
270,1626.1958935115554,1631.415475459837
271,1626.1958935115554,1636.671669639154
272,1626.1958935115554,1629.3776455047494
273,1626.1958935115554,1626.1958935115551
274,1626.1958935115554,1640.059256923746
275,1626.1958935115554,1639.9010417465536
276,1626.1958935115554,1633.7478744185344
277,1626.1958935115554,1635.7132253711625
278,1626.1958935115554,1626.1958935115551
279,1626.1958935115554,1631.5995884210092
280,1626.1958935115554,1629.3260628836724
281,1626.1958935115554,1641.6865770696727
282,1626.1958935115554,1629.4434323534997
283,1626.1958935115554,1633.8783314994569
284,1626.1958935115554,1627.5478215321448
