generation,best_distance,avg_distance
0,2818.935910228816,3473.6821884321093
1,2546.7241271182024,3199.6509742646026
2,2546.7241271182024,3052.8005849694127
3,2546.7241271182024,2896.1041339432663
4,2459.4915201857807,2872.8179585896023
5,2459.4915201857807,2822.896994816
6,2293.538870474695,2744.6523595144054
7,2293.538870474695,2705.7851815089734
8,2293.538870474695,2662.29103024545
9,2293.538870474695,2647.158980119142
10,2285.83420872449,2657.7150282362736
11,2279.4278399293758,2622.4439936886956
12,2265.4843407248636,2582.5674793519697
13,2170.9537566735657,2522.2363556562673
14,2170.9537566735657,2534.079149320069
15,2170.9537566735657,2554.47237359564
16,2170.9537566735657,2511.754879253006
17,2170.9537566735657,2500.2241474564667
18,2170.9537566735657,2477.635524385704
19,2138.3002903458096,2533.813576897028
20,2063.4742551362565,2398.9077359602948
21,2063.4742551362565,2462.6525460076577
22,2063.4742551362565,2419.4120807574923
23,2007.72936498253,2330.7770418183954
24,1984.6098284354505,2386.029962484276
25,1984.6098284354505,2359.7559433875826
26,1917.9229098254377,2290.6510073620652
27,1869.8203925481148,2267.575926622373
28,1869.8203925481148,2265.4991061260566
29,1869.8203925481148,2295.8912119088636
30,1836.411057721849,2272.4674074126638
31,1836.411057721849,2264.66763092553
32,1836.411057721849,2240.649079474933
33,1829.9257170003457,2262.463261750368
34,1829.9257170003457,2178.8415837656325
35,1788.308540444526,2179.7539987956175
36,1788.308540444526,2176.168582574492
37,1778.4077200705767,2185.937593139938
38,1778.4077200705767,2208.6427232869146
39,1769.9691701266133,2140.171809940994
40,1715.2647649887679,2119.1046847108037
41,1673.1194246885457,2127.2405315580354
42,1673.1194246885457,2079.862460794731
43,1673.1194246885457,2023.3842246668244
44,1673.1194246885457,2011.5800637812008
45,1673.1194246885457,2027.772250538937
46,1673.1194246885457,1986.2924715313334
47,1673.1194246885457,1934.1625538565454
48,1673.1194246885457,1939.0758191609605
49,1673.1194246885457,1940.4131741476647
50,1673.1194246885457,1966.9722550979102
51,1673.1194246885457,2017.3723692664958
52,1673.1194246885457,1976.6662219764205
53,1673.1194246885457,1954.9853687420086
54,1673.1194246885457,1996.883486371171
55,1673.1194246885457,2033.8206224086819
56,1673.1194246885457,2082.998232506449
57,1673.1194246885457,2129.161669587025
58,1673.1194246885457,2140.4648936227863
59,1673.1194246885457,2144.8698230458485
60,1673.1194246885457,2107.970904645086
61,1673.1194246885457,2082.93676470645
62,1673.1194246885457,2116.2829859514095
63,1673.1194246885457,2195.0499082221054
64,1673.1194246885457,2187.0309840925584
65,1673.1194246885457,2178.1305747643682
66,1673.1194246885457,2154.847711395206
67,1673.1194246885457,2150.363291532701
68,1673.1194246885457,2159.062357608223
69,1673.1194246885457,2118.999828185954
70,1667.2719787494673,2052.448672424855
71,1667.2719787494673,2039.003810228101
72,1667.2719787494673,2070.5484066449067
73,1667.2719787494673,2055.0044464340176
74,1667.2719787494673,2066.996157014923
75,1667.2719787494673,2071.1659065132167
76,1667.2719787494673,2028.4470271021994
77,1667.2719787494673,2020.603509943525
78,1642.281306423016,1988.8272834886384
79,1642.281306423016,1973.546029893785
80,1639.3766132381277,1980.226701857509
81,1639.3766132381277,2059.319317736145
82,1639.3766132381277,2032.4214797270179
83,1639.3766132381277,1999.0719183998715
84,1639.3766132381277,1980.1928152972466
85,1639.3766132381277,1985.303652531221
86,1639.3766132381277,1991.2704893619514
87,1639.3766132381277,1996.6855173581716
88,1639.3766132381277,2029.3367602455287
89,1639.3766132381277,1965.0644408009052
90,1639.3766132381277,1987.7174002592992
91,1639.3766132381277,1967.0638663599966
92,1639.3766132381277,1991.3591625717218
93,1639.3766132381277,2063.680543428272
94,1639.3766132381277,2038.6865973252038
95,1639.3766132381277,2058.8878072812013
96,1639.3766132381277,1988.7220549294316
97,1639.3766132381277,2005.908209962437
98,1625.4920153694823,1985.0185742232497
99,1625.4920153694823,2012.8135342338605
100,1625.4920153694823,2007.883060749626
101,1625.4920153694823,1992.3069961206334
102,1625.4920153694823,2006.626627039653
103,1625.4920153694823,1997.251311824487
104,1596.1959884640548,2016.0513019997848
105,1596.1959884640548,2032.4605667155952
106,1596.1959884640548,2029.2247275457544
107,1596.1959884640548,2054.76121382932
108,1596.1959884640548,2075.8230976440354
109,1596.1959884640548,2061.1896663894695
110,1596.1959884640548,2065.018011981864
111,1596.1959884640548,2035.3648880464095
112,1596.1959884640548,2124.657913216191
113,1596.1959884640548,2150.172642419803
114,1596.1959884640548,2122.205981808416
115,1596.1959884640548,2096.541723028835
116,1596.1959884640548,2047.7460423146342
117,1596.1959884640548,2021.2467028571853
118,1596.1959884640548,2010.0199031127975
119,1596.1959884640548,2041.8391997062492
120,1596.1959884640548,2066.588812824708
121,1596.1959884640548,2077.416459387
122,1596.1959884640548,2082.0114408127556
123,1596.1959884640548,1993.0350370506892
124,1596.1959884640548,2015.9348795423173
125,1596.1959884640548,2013.2518059682502
126,1596.1959884640548,1971.7813398172445
127,1596.1959884640548,1999.244172985021
128,1596.1959884640548,2037.8737071455064
129,1596.1959884640548,2076.2401313581504
130,1596.1959884640548,2029.6286172764908
131,1596.1959884640548,2046.7129814631498
132,1596.1959884640548,2044.8089417213318
133,1596.1959884640548,2003.965675844455
134,1596.1959884640548,2022.4457796152888
135,1596.1959884640548,2016.6686397038932
136,1596.1959884640548,2084.4912889117854
137,1596.1959884640548,2082.7001782415628
138,1596.1959884640548,2012.487059933575
139,1596.1959884640548,2071.2270868884752
140,1596.1959884640548,2022.0285871126732
141,1596.1959884640548,2032.18725948868
142,1596.1959884640548,1896.3741948109937
143,1596.1959884640548,1927.806209136607
144,1596.1959884640548,1925.419296834388
145,1596.1959884640548,1976.3792003141573
146,1596.1959884640548,1957.1451863366065
147,1596.1959884640548,2020.7676409805229
148,1596.1959884640548,1998.9822976873315
149,1596.1959884640548,1975.083073177939
150,1596.1959884640548,1979.1281976991472
151,1596.1959884640548,1957.0789573615682
152,1596.1959884640548,2004.9159753358008
153,1596.1959884640548,2103.0870961704945
154,1596.1959884640548,2118.2315700319687
155,1596.1959884640548,2120.8404772020926
156,1596.1959884640548,2046.4092747848115
157,1596.1959884640548,2004.8916543793246
158,1596.1959884640548,1999.4318943281137
159,1596.1959884640548,2087.040426823293
160,1596.1959884640548,2068.899824483875
161,1571.2762277086867,2020.162467836198
162,1571.2762277086867,1943.2319539405933
163,1571.2762277086867,2030.2167247323473
164,1571.2762277086867,1995.1058325912995
165,1571.2762277086867,1980.5669777388355
166,1571.2762277086867,2021.2544083183398
167,1571.2762277086867,2039.8321685023793
168,1571.2762277086867,1958.047006852033
169,1571.2762277086867,2023.7443090062934
170,1571.2762277086867,2032.2748676543138
171,1571.2762277086867,2089.3030981572956
172,1571.2762277086867,2025.6674293544056
173,1571.2762277086867,2009.2132736341691
174,1571.2762277086867,1998.716542482736
175,1571.2762277086867,1981.0541245343688
176,1571.2762277086867,1974.0409419296984
177,1571.2762277086867,2007.3613774734608
178,1571.2762277086867,2008.5680958363876
179,1571.2762277086867,1958.9971547802663
180,1571.2762277086867,1997.1440495056836
181,1571.2762277086867,1976.976361636385
182,1571.2762277086867,1981.6377590622308
183,1571.2762277086867,2062.854099515066
184,1571.2762277086867,2056.6343305545975
185,1571.2762277086867,2046.8652662325458
186,1571.2762277086867,2031.6693526038164
187,1571.2762277086867,2038.0206760970893
188,1571.2762277086867,2035.8331090988866
189,1571.2762277086867,2043.8849960772868
190,1571.2762277086867,2076.6076226505793
191,1571.2762277086867,2064.5262936730314
192,1571.2762277086867,2014.6433490528736
193,1571.2762277086867,1959.377730404843
194,1571.2762277086867,1951.9075057457858
195,1571.2762277086867,1899.841471150112
196,1571.2762277086867,1896.4336846942917
197,1571.2762277086867,1906.5073400333242
198,1571.2762277086867,1930.0209904035635
199,1571.2762277086867,2024.287163707484
200,1571.2762277086867,1964.1619483463815
201,1571.2762277086867,1945.2583733490414
202,1571.2762277086867,1973.8542017934344
203,1571.2762277086867,1970.6326878573036
204,1571.2762277086867,1971.0496557675913
205,1571.2762277086867,1978.0464721884978
206,1571.2762277086867,1920.420781415088
207,1571.2762277086867,1867.7226563597783
208,1571.2762277086867,1872.1116406076012
209,1571.2762277086867,1959.259893541196
210,1571.2762277086867,1938.964994854755
211,1571.2762277086867,1941.7057911162512
212,1571.2762277086867,1976.129996399165
213,1571.2762277086867,1960.9424004640937
214,1571.2762277086867,2026.0187052622073
215,1571.2762277086867,2041.1426282573118
216,1571.2762277086867,2097.0700966072986
217,1571.2762277086867,2129.5571542211383
218,1571.2762277086867,2104.6796051018136
219,1571.2762277086867,2081.5164251928277
220,1571.2762277086867,2076.528482236665
221,1571.2762277086867,2039.6259666837886
222,1571.2762277086867,1981.945425637
223,1571.2762277086867,2052.8542211582553
224,1571.2762277086867,2070.4551811073366
225,1571.2762277086867,2035.7660530425724
226,1571.2762277086867,2058.8405255828816
227,1571.2762277086867,2076.195724938515
228,1571.2762277086867,2097.019641761333
229,1571.2762277086867,2098.128493745341
230,1571.2762277086867,2102.062069082199
231,1571.2762277086867,2092.1168298623265
232,1571.2762277086867,2133.3769625653094
233,1571.2762277086867,2109.37008362436
234,1571.2762277086867,2082.268508581103
235,1571.2762277086867,1994.3852444165698
236,1571.2762277086867,1968.8059547845291
237,1571.2762277086867,2041.1192819254416
238,1571.2762277086867,2093.7617027371007
239,1571.2762277086867,2195.870400092983
240,1571.2762277086867,2215.930275800079
241,1571.2762277086867,2167.7387102970924
242,1571.2762277086867,2089.9231978230764
243,1571.2762277086867,2112.3661415579995
244,1571.2762277086867,2045.4411604713887
245,1571.2762277086867,2066.3294342693985
246,1571.2762277086867,2046.9642383913128
247,1571.2762277086867,2095.0746027652385
248,1571.2762277086867,2090.8270134204645
249,1571.2762277086867,2056.671240419987
250,1571.2762277086867,2066.9658873693556
251,1571.2762277086867,2080.567925082856
252,1571.2762277086867,2078.1380571086406
253,1571.2762277086867,1998.9132627437232
254,1571.2762277086867,1960.8633986396858
255,1571.2762277086867,2012.8342343234326
256,1571.2762277086867,1983.4403797458933
257,1571.2762277086867,2008.8566216033842
258,1571.2762277086867,1982.5430017339982
259,1571.2762277086867,2061.801201883921
260,1571.2762277086867,2058.570451315352
261,1571.2762277086867,2106.0545643422256
262,1571.2762277086867,2157.9431525597115
263,1571.2762277086867,2045.6432123621146
264,1571.2762277086867,1996.4554283609864
265,1571.2762277086867,2012.5861974505713
266,1571.2762277086867,2073.4589009670076
267,1571.2762277086867,2139.295942034709
268,1571.2762277086867,2104.8527167609104
269,1571.2762277086867,2110.4340956630394
270,1571.2762277086867,2115.6382181159024
271,1571.2762277086867,2131.246974060197
272,1571.2762277086867,2102.7541452607675
273,1571.2762277086867,2137.1158933664633
274,1571.2762277086867,2097.1710834514674
275,1571.2762277086867,2131.5778815481444
276,1571.2762277086867,2088.2342257237583
277,1571.2762277086867,2107.277486697216
278,1571.2762277086867,2059.291461827858
279,1571.2762277086867,2105.015197543481
280,1571.2762277086867,2080.5986998258786
281,1571.2762277086867,2073.04763453938
282,1571.2762277086867,2053.986847322397
283,1571.2762277086867,2031.2285542375994
284,1571.2762277086867,2039.566365514493
285,1571.2762277086867,2027.918328693519
286,1571.2762277086867,2046.430666941295
287,1571.2762277086867,2003.3652542479786
288,1571.2762277086867,2112.9276825444317
289,1571.2762277086867,2140.8522753418515
290,1571.2762277086867,2180.2590907690324
291,1571.2762277086867,2151.477807998845
292,1571.2762277086867,2163.9075853733243
293,1571.2762277086867,2202.516734657476
294,1571.2762277086867,2189.419880392483
295,1571.2762277086867,2138.668398241242
296,1571.2762277086867,2102.4039205884646
297,1571.2762277086867,2174.501057894893
298,1571.2762277086867,2171.9486519236207
299,1571.2762277086867,2159.814977274086
300,1571.2762277086867,2143.049343496089
301,1571.2762277086867,2112.435647521674
302,1571.2762277086867,2133.8208968586796
303,1571.2762277086867,2152.5179164127044
304,1571.2762277086867,2144.2421550171593
305,1571.2762277086867,2146.3985572404663
306,1571.2762277086867,2109.938876453212
307,1571.2762277086867,2013.4342017021693
308,1571.2762277086867,2127.1201995069728
309,1571.2762277086867,2081.75031881356
310,1571.2762277086867,2103.4442554785915
311,1571.2762277086867,2049.8259973390036
312,1571.2762277086867,2042.1353011982014
313,1571.2762277086867,2005.381508471524
314,1571.2762277086867,2026.1799738565533
315,1571.2762277086867,2032.002822738223
316,1571.2762277086867,2039.7766717923087
317,1571.2762277086867,2011.4013692414117
318,1571.2762277086867,2043.0526938280063
319,1571.2762277086867,2023.360025695288
320,1571.2762277086867,2023.675895311541
321,1571.2762277086867,2018.0930417308007
322,1571.2762277086867,2028.930995800918
323,1571.2762277086867,2103.898806370626
324,1571.2762277086867,2117.8534514090443
325,1571.2762277086867,2073.045411630224
326,1571.2762277086867,2072.9491752038666
327,1571.2762277086867,1990.2191104374988
328,1571.2762277086867,2027.40106537086
329,1571.2762277086867,1996.2630977800777
330,1571.2762277086867,2018.4161332078863
331,1571.2762277086867,2056.627151693277
332,1571.2762277086867,2080.0230655734294
333,1571.2762277086867,2139.70723068599
334,1571.2762277086867,2152.7805805665357
335,1571.2762277086867,2115.579548682011
336,1571.2762277086867,2135.4529183559293
337,1571.2762277086867,2157.6574284363464
338,1571.2762277086867,2156.222935556179
339,1571.2762277086867,2062.897548012451
340,1571.2762277086867,2089.758192735212
341,1571.2762277086867,2086.7701167323016
342,1571.2762277086867,2109.9756743733433
343,1571.2762277086867,2113.925400244636
344,1571.2762277086867,2089.4152879821168
345,1571.2762277086867,2033.9432878714192
346,1571.2762277086867,2066.4285319451633
347,1571.2762277086867,2122.4321053885283
348,1571.2762277086867,2110.520534193578
349,1571.2762277086867,2120.772288642421
350,1571.2762277086867,2129.6184606620004
351,1571.2762277086867,2145.8873111540966
352,1571.2762277086867,2142.8316925132713
353,1571.2762277086867,2109.523927571595
354,1571.2762277086867,2052.7313844116993
355,1571.2762277086867,2053.4364690457587
356,1571.2762277086867,2090.9115575562146
357,1571.2762277086867,2003.815244325133
358,1571.2762277086867,2057.167059509613
359,1571.2762277086867,2042.7478646187024
360,1571.2762277086867,2000.589688970464
361,1571.2762277086867,1946.7765533896247
362,1571.2762277086867,1993.7306755344546
363,1571.2762277086867,2019.438121368277
364,1571.2762277086867,2047.488867214283
365,1571.2762277086867,2064.665712124863
366,1571.2762277086867,2095.5015247980436
367,1571.2762277086867,2027.809439213519
368,1571.2762277086867,2027.4834509110601
369,1571.2762277086867,2057.6030716749706
370,1571.2762277086867,1984.071788454124
371,1571.2762277086867,1988.2929039195326
372,1571.2762277086867,2085.810581889088
373,1571.2762277086867,1966.906284012431
374,1571.2762277086867,2075.401282718475
375,1571.2762277086867,2093.2370920230837
376,1571.2762277086867,2046.0313679519036
377,1571.2762277086867,2057.954547075262
378,1571.2762277086867,2045.2297126001329
379,1571.2762277086867,2066.2480112125
380,1571.2762277086867,2114.8509498651756
381,1571.2762277086867,2144.609582322992
382,1571.2762277086867,2115.145977675703
383,1571.2762277086867,2136.675216209479
384,1571.2762277086867,2072.428844657194
385,1571.2762277086867,1972.2244225526238
386,1571.2762277086867,2030.3835204569632
387,1571.2762277086867,2024.829139377749
388,1571.2762277086867,2055.5902385690783
389,1571.2762277086867,2087.0246593275924
390,1571.2762277086867,2069.4046538227676
391,1571.2762277086867,2138.0342479119713
392,1571.2762277086867,2096.079277022742
393,1571.2762277086867,2126.337458213415
394,1571.2762277086867,2135.8144636272696
395,1571.2762277086867,2138.5264241382292
396,1571.2762277086867,2103.066534029392
397,1571.2762277086867,2131.868122992966
398,1571.2762277086867,2093.0284832907005
399,1571.2762277086867,2072.943784835675
400,1571.2762277086867,2051.0874990714583
401,1571.2762277086867,2128.977940918144
402,1571.2762277086867,2070.92903071362
403,1571.2762277086867,2026.5050147879895
404,1571.2762277086867,2064.0319769645425
405,1571.2762277086867,2060.003919951616
406,1571.2762277086867,2042.7733585331537
407,1571.2762277086867,2048.426699653049
408,1571.2762277086867,1996.092870892717
409,1571.2762277086867,2053.8639352524756
410,1571.2762277086867,1994.7425045620582
411,1571.2762277086867,2058.0029789407004
412,1571.2762277086867,2060.100336732332
413,1571.2762277086867,2116.1782642774087
414,1571.2762277086867,2184.114150282763
415,1571.2762277086867,2163.3524822831114
416,1571.2762277086867,2086.05459693451
417,1571.2762277086867,2080.4131426911613
418,1571.2762277086867,2100.9338887345457
419,1571.2762277086867,2021.665362912588
420,1571.2762277086867,2015.9553978857227
421,1571.2762277086867,1996.829954011925
422,1571.2762277086867,2032.1073252258554
423,1571.2762277086867,2113.6606413085638
424,1571.2762277086867,2112.962250578283
425,1571.2762277086867,2092.927163201874
426,1571.2762277086867,2146.688535790227
427,1571.2762277086867,2147.812188619289
428,1571.2762277086867,2191.419441101368
429,1571.2762277086867,2196.348869985382
430,1571.2762277086867,2165.632492593381
431,1571.2762277086867,2182.197667603894
432,1571.2762277086867,2175.9270994465705
433,1571.2762277086867,2200.9643136155473
434,1571.2762277086867,2149.183940065171
435,1571.2762277086867,2094.726576780461
436,1571.2762277086867,2066.788343723547
437,1571.2762277086867,2090.6577750925494
438,1571.2762277086867,2055.8538397359607
439,1571.2762277086867,2014.7139788926443
440,1571.2762277086867,2067.045434158201
441,1571.2762277086867,2033.4963933128488
442,1571.2762277086867,2067.6375506281634
443,1571.2762277086867,2068.392201966118
444,1571.2762277086867,2100.4415338019558
445,1571.2762277086867,2074.3404920857834
446,1571.2762277086867,2059.7964408204994
447,1571.2762277086867,2085.408639872278
448,1571.2762277086867,2153.058551457837
449,1571.2762277086867,2138.365564076413
450,1571.2762277086867,2159.612006016127
451,1571.2762277086867,2145.883241083618
452,1571.2762277086867,2139.442967309771
453,1571.2762277086867,2156.636992893604
454,1571.2762277086867,2153.4016536693325
455,1571.2762277086867,2091.02645406819
456,1571.2762277086867,2038.0181036404765
457,1571.2762277086867,2059.3570153292562
458,1571.2762277086867,2083.1539982901486
459,1571.2762277086867,2042.521894291782
460,1571.2762277086867,1992.2640512604755
461,1571.2762277086867,1961.3150079386035
462,1571.2762277086867,1994.605697208005
463,1571.2762277086867,1955.148669538317
464,1571.2762277086867,1963.250513026881
465,1571.2762277086867,2006.1340853491336
466,1571.2762277086867,2041.7193863642117
467,1571.2762277086867,2023.1472924667883
468,1571.2762277086867,2099.933590480928
469,1571.2762277086867,2153.6421412437676
470,1571.2762277086867,2133.493378791171
471,1571.2762277086867,2106.893923880341
472,1571.2762277086867,2054.3736699266274
473,1571.2762277086867,2097.8206423425704
474,1571.2762277086867,2106.4051345820308
475,1571.2762277086867,2104.4653512519617
476,1571.2762277086867,2080.164960912016
477,1571.2762277086867,2090.4791076169645
478,1571.2762277086867,2003.5676297048128
479,1571.2762277086867,2026.8809731393965
480,1571.2762277086867,2054.198793904428
481,1571.2762277086867,2007.6297439064042
482,1571.2762277086867,1972.1057415892021
483,1571.2762277086867,1892.834857328249
484,1571.2762277086867,1959.8038285886387
485,1571.2762277086867,2022.6369323466695
486,1571.2762277086867,1963.6324624180786
487,1571.2762277086867,1918.1736321546946
488,1571.2762277086867,1977.637516110985
489,1571.2762277086867,2002.3284628326119
490,1571.2762277086867,2027.5478495110967
491,1571.2762277086867,2052.0750135980074
492,1571.2762277086867,2086.1668579903067
493,1571.2762277086867,2043.6142154361971
494,1571.2762277086867,2024.2716775082977
495,1571.2762277086867,2004.6998546683078
496,1571.2762277086867,2002.2603678456956
497,1571.2762277086867,1904.764359332756
498,1571.2762277086867,1915.2610369294423
499,1571.2762277086867,2003.6121368774795
500,1571.2762277086867,1986.9991196716746
501,1571.2762277086867,2012.5338218326665
502,1571.2762277086867,2041.589747584427
503,1571.2762277086867,1999.9382739765688
504,1571.2762277086867,2088.375773003774
505,1571.2762277086867,2118.8976775878177
506,1571.2762277086867,2063.401781301648
507,1571.2762277086867,2087.439187471731
508,1571.2762277086867,2081.3863107324532
509,1571.2762277086867,2094.7470581114744
510,1571.2762277086867,2061.0750627190328
511,1571.2762277086867,2072.273949816132
512,1571.2762277086867,2130.798327185114
513,1571.2762277086867,2055.3887029930274
514,1571.2762277086867,1988.368991104753
515,1571.2762277086867,1974.6922881376638
516,1571.2762277086867,2020.5846620885197
517,1571.2762277086867,1971.0959430073262
518,1571.2762277086867,2035.3068696869375
519,1571.2762277086867,1991.2123223875312
520,1571.2762277086867,1997.2294392958597
521,1571.2762277086867,1971.2680867265026
522,1571.2762277086867,1968.8615565872449
523,1571.2762277086867,1972.3635636107329
524,1571.2762277086867,2016.4551464815845
525,1571.2762277086867,2078.862033553691
526,1571.2762277086867,2130.84591149088
527,1571.2762277086867,2036.8446184978538
528,1571.2762277086867,2007.8703332061004
529,1571.2762277086867,2032.3416703997157
530,1571.2762277086867,2140.611394027686
531,1571.2762277086867,2054.9073035207684
532,1571.2762277086867,2085.238884919624
533,1571.2762277086867,2159.8837167271536
534,1571.2762277086867,2187.9826129562566
535,1571.2762277086867,2196.9712943804598
536,1571.2762277086867,2103.6469866740185
537,1571.2762277086867,2121.9278605389127
538,1571.2762277086867,2128.283620889494
539,1571.2762277086867,2145.7390300848674
540,1571.2762277086867,2117.045103604607
541,1571.2762277086867,2039.6818919093848
542,1571.2762277086867,2043.9478677068662
543,1571.2762277086867,2068.571298105808
544,1571.2762277086867,2105.5895738977943
545,1571.2762277086867,2044.149511982655
546,1571.2762277086867,2071.9361697544273
547,1571.2762277086867,2060.2058824812198
548,1571.2762277086867,2023.3064337582814
549,1571.2762277086867,2035.7254155236587
550,1571.2762277086867,2051.1526493729707
551,1571.2762277086867,2019.4715959272655
552,1571.2762277086867,1973.1105659869506
553,1571.2762277086867,2000.6855855498145
554,1571.2762277086867,2064.5649041825823
555,1571.2762277086867,2058.5996797361518
556,1571.2762277086867,2067.88274623534
557,1571.2762277086867,2006.1982836151615
558,1571.2762277086867,1965.2243732067668
559,1571.2762277086867,2059.9744244072617
560,1571.2762277086867,2060.65803564988
561,1571.2762277086867,2029.8602999243515
562,1571.2762277086867,2004.077427788806
563,1571.2762277086867,1946.5950918837
564,1571.2762277086867,1993.9132723527846
565,1571.2762277086867,2028.2059680795608
566,1571.2762277086867,2053.9165041957135
567,1571.2762277086867,1992.0141182868747
568,1571.2762277086867,2011.42715337846
569,1571.2762277086867,2043.626767770972
570,1571.2762277086867,2109.51610581329
571,1571.2762277086867,2173.2865852778136
572,1571.2762277086867,2164.5651315610535
573,1571.2762277086867,2183.152184173663
574,1571.2762277086867,2160.6751250197253
575,1571.2762277086867,2190.4189037786914
576,1571.2762277086867,2153.6726723912648
577,1571.2762277086867,2088.20038944198
578,1571.2762277086867,2060.5741399741014
579,1571.2762277086867,2049.8661903222437
580,1571.2762277086867,2096.1984924107587
581,1571.2762277086867,2098.030347442152
582,1571.2762277086867,2078.2978339767187
583,1571.2762277086867,2072.9150164750035
584,1571.2762277086867,2142.029594295617
585,1571.2762277086867,2197.4909119449235
586,1571.2762277086867,2125.5431772142906
587,1571.2762277086867,2154.6889079342504
588,1571.2762277086867,2155.6990221846163
589,1571.2762277086867,2194.3115262019155
590,1571.2762277086867,2132.371489801776
591,1571.2762277086867,2128.0539561680216
592,1571.2762277086867,2063.4674664864665
593,1571.2762277086867,2134.7364057817285
594,1571.2762277086867,2091.842463948655
595,1571.2762277086867,2064.4561214429773
596,1571.2762277086867,2061.771251244051
597,1571.2762277086867,2094.3262153963465
598,1571.2762277086867,2065.174176806571
599,1571.2762277086867,1969.928467034617
600,1571.2762277086867,1965.1812842104887
