generation,best_distance,avg_distance
106,1939.889275633977,2928.834463089603
107,1939.889275633977,2928.072158186094
108,1939.889275633977,2993.779671350995
109,1939.889275633977,3001.751086704204
110,1939.889275633977,2993.3312143647436
111,1939.889275633977,3021.6900474542076
112,1939.889275633977,2940.9347722993234
113,1939.889275633977,2918.454994716554
114,1939.889275633977,2912.5033674228644
115,1939.889275633977,2949.3033413493
116,1939.889275633977,2935.693124462378
117,1939.889275633977,2991.4191098110873
118,1939.889275633977,3009.0234408509255
119,1939.889275633977,2987.041287540635
120,1939.889275633977,2986.8514374495994
121,1939.889275633977,3020.233020799467
122,1939.889275633977,3033.5590906297725
123,1939.889275633977,3049.8788724002366
124,1886.20866145973,3039.762021918047
125,1886.20866145973,2994.5184184329687
126,1886.20866145973,2919.887047320579
127,1886.20866145973,2912.315890155201
128,1886.20866145973,2845.333640682099
129,1886.20866145973,2881.30411614092
130,1886.20866145973,2919.794266111373
131,1886.20866145973,2910.3756411317618
132,1886.20866145973,2982.32898454517
133,1886.20866145973,2980.384207177724
134,1886.20866145973,2967.9763759336674
135,1886.20866145973,2949.545627109891
136,1886.20866145973,2929.1753957225887
137,1886.20866145973,2937.1876977323595
138,1886.20866145973,2876.429555147587
139,1886.20866145973,2885.936252961099
140,1886.20866145973,2915.18540226085
141,1886.20866145973,2942.3449774014916
142,1886.20866145973,2966.2562287659694
143,1886.20866145973,2986.844114587883
144,1886.20866145973,2975.173130603142
145,1886.20866145973,2951.4738033568037
146,1886.20866145973,2935.499773711309
147,1886.20866145973,2914.198838881541
148,1886.20866145973,2870.572102671537
149,1886.20866145973,2904.4918465003893
150,1886.20866145973,2891.445011764698
151,1886.20866145973,2869.8367626450613
152,1886.20866145973,2891.279658308222
153,1886.20866145973,2883.3033445285337
154,1886.20866145973,2903.359867719728
155,1886.20866145973,2975.5349400606624
156,1886.20866145973,2926.4392782004816
157,1886.20866145973,2915.023922610516
158,1886.20866145973,2912.5511166043766
159,1886.20866145973,2955.9094039776305
160,1886.20866145973,2925.100079314344
161,1886.20866145973,2977.6195761492913
162,1886.20866145973,2992.9836010064378
163,1886.20866145973,3000.231394211924
164,1886.20866145973,2978.2449045622775
165,1886.20866145973,3034.233306196379
166,1886.20866145973,3066.7580176488764
167,1886.20866145973,3045.690690032443
168,1886.20866145973,3020.178513214764
169,1886.20866145973,3037.7694941875125
170,1886.20866145973,3022.5231729618336
171,1886.20866145973,2938.1783844757574
172,1886.20866145973,2901.921499260735
173,1886.20866145973,2872.8414575116044
174,1886.20866145973,2845.154983437967
175,1886.20866145973,2885.147591772967
176,1886.20866145973,2889.482344579521
177,1886.20866145973,2869.1778240328313
178,1886.20866145973,2910.566902860546
179,1886.20866145973,2989.3203689952243
180,1886.20866145973,3024.114176700123
181,1886.20866145973,2982.202659504996
182,1886.20866145973,2978.083923669234
183,1886.20866145973,3006.270118594968
184,1886.20866145973,3015.686715431127
185,1886.20866145973,3007.8854535562677
186,1886.20866145973,3007.611907309967
187,1886.20866145973,3044.7962416852633
188,1886.20866145973,3061.754488101813
189,1886.20866145973,3057.2406586795887
190,1886.20866145973,3007.930280313836
191,1886.20866145973,3038.3700448568557
192,1886.20866145973,3028.3214927887557
193,1886.20866145973,3019.191378221271
194,1886.20866145973,3011.4640445054565
195,1886.20866145973,3037.320235340692
196,1886.20866145973,3072.163690341281
197,1886.20866145973,3073.4299221599713
198,1886.20866145973,3080.62620911123
199,1886.20866145973,3111.2213176986384
200,1886.20866145973,3167.1830265375816
201,1886.20866145973,3202.292258087439
202,1886.20866145973,3165.4470736989983
203,1886.20866145973,3116.195127612891
204,1886.20866145973,3019.5098904069437
205,1886.20866145973,2992.31174259398
206,1886.20866145973,2985.6707402087113
207,1886.20866145973,3031.533478543796
208,1886.20866145973,2994.8315678713557
209,1886.20866145973,2941.0836978313637
210,1886.20866145973,3016.8850986592397
211,1886.20866145973,3047.262501444965
212,1886.20866145973,2986.653516000249
213,1886.20866145973,3022.541732868285
214,1886.20866145973,3056.758330131149
215,1886.20866145973,2977.595958953515
216,1886.20866145973,3007.391232672442
217,1886.20866145973,3016.8245318568534
218,1886.20866145973,3058.839671504779
219,1886.20866145973,2990.2089343137627
220,1886.20866145973,2992.5128225808176
221,1886.20866145973,3072.8548782984576
222,1886.20866145973,3108.2580088502423
223,1886.20866145973,3053.116777616004
224,1886.20866145973,3040.176403868282
225,1886.20866145973,3031.6277267317078
226,1886.20866145973,3016.8926106012527
227,1886.20866145973,2962.483272216434
228,1886.20866145973,2977.4410762069388
229,1886.20866145973,2956.4437606202196
230,1886.20866145973,2943.7779332529467
231,1886.20866145973,2911.435160244829
232,1886.20866145973,3026.6516844269913
233,1886.20866145973,3028.75541950282
234,1886.20866145973,2960.2975213306745
235,1886.20866145973,2956.958235894448
236,1886.20866145973,2951.6256942333252
237,1886.20866145973,2928.6028059984305
238,1886.20866145973,2974.649549874011
239,1886.20866145973,2985.883678233751
240,1886.20866145973,2922.5850887669717
241,1886.20866145973,2945.9867944139737
242,1886.20866145973,2992.3545278498727
243,1886.20866145973,3052.533886949421
244,1886.20866145973,2938.173612880598
245,1886.20866145973,3005.055099955492
246,1886.20866145973,3068.6108193791924
247,1886.20866145973,3004.7864639847544
248,1886.20866145973,3043.6705153928633
249,1886.20866145973,3058.952466468094
250,1886.20866145973,3060.832822588352
251,1886.20866145973,3056.4830911995064
252,1886.20866145973,3038.205505044755
253,1886.20866145973,3008.0256754865254
254,1886.20866145973,2980.9673970288904
255,1886.20866145973,2988.8433203109057
256,1886.20866145973,2958.656564103313
257,1886.20866145973,2959.242600233479
258,1886.20866145973,3037.890827585155
259,1886.20866145973,3029.442540796626
260,1886.20866145973,2977.8977980543823
261,1886.20866145973,2969.095323182801
262,1886.20866145973,2965.5464081646787
263,1886.20866145973,2969.4884446220235
264,1886.20866145973,2919.2094075819878
265,1886.20866145973,2931.779767699535
266,1886.20866145973,2919.9555282319025
267,1886.20866145973,2985.315364454679
268,1886.20866145973,2950.695089117518
269,1886.20866145973,2942.683738136391
270,1886.20866145973,3011.1835045500457
271,1886.20866145973,3035.8717432141375
272,1873.9576525864736,3045.9136438443275
273,1873.9576525864736,3012.2550177785406
274,1873.9576525864736,3035.6987433540717
275,1873.9576525864736,2955.820102618926
276,1873.9576525864736,2925.689236467639
277,1873.9576525864736,2917.095918105549
278,1873.9576525864736,2980.998776909709
279,1873.9576525864736,3029.585507550135
280,1873.9576525864736,3086.150746138771
281,1873.9576525864736,3078.3557886770595
282,1873.9576525864736,3015.006710808893
283,1873.9576525864736,3070.2884524766346
284,1873.9576525864736,2988.5932123149687
285,1873.9576525864736,2958.800509744457
286,1873.9576525864736,2844.580203744499
287,1873.9576525864736,2839.217313002143
288,1873.9576525864736,2838.7937199839535
289,1873.9576525864736,2917.0972822259264
290,1873.9576525864736,2969.4200446840314
291,1873.9576525864736,2967.1435931116807
292,1873.9576525864736,2970.293354070395
293,1873.9576525864736,2941.283073395717
294,1873.9576525864736,2891.356102355764
295,1873.9576525864736,2853.249090922371
296,1873.9576525864736,2845.651867023898
297,1873.9576525864736,2907.427056277767
298,1873.9576525864736,2963.7908030880017
299,1873.9576525864736,2981.5167339494233
300,1873.9576525864736,2988.7368698879086
301,1868.8569271398405,2932.2147421023
302,1868.8569271398405,2981.007647390768
303,1868.8569271398405,2941.2460929878994
304,1868.8569271398405,2964.4767295188462
305,1868.8569271398405,2935.9100707730518
306,1868.8569271398405,2864.949888752379
